Date,Close,High,Low,Open,Volume
2/27/2015,28.68866729736328,29.159888707482317,28.639534948804215,29.032590329567732,248059200
3/2/2015,28.829362869262695,29.095123293554686,28.652935541380593,28.865096107826652,192386800
3/3/2015,28.889667510986328,28.92540075601625,28.60604041608979,28.80033780612134,151265200
3/4/2015,28.706533432006836,28.934328579646294,28.65740449,28.831599773256492,126665200
3/5/2015,28.230852127075195,28.75343806710463,28.085688798004263,28.715472771397522,226068400
3/6/2015,28.273279190063477,28.89189600988093,28.197348609489687,28.675267924113236,291368400
3/9/2015,28.393877029418945,28.93656499,27.92935511267005,28.577005632618352,354114000
3/10/2015,27.80653190612793,28.41174975782724,27.647969446430036,28.23085487,275426400
3/11/2015,27.299577713012695,27.864596524336754,27.270545725249434,27.860130720009767,275756000
3/12/2015,27.793128967285156,27.893627445138293,27.163344980721053,27.315207870580377,193450800
3/13/2015,27.601064682006836,28.005288905234814,27.375504972178575,27.781961245231113,207309200
3/16/2015,27.904788970947266,27.904788970947266,27.440268757456078,27.665828455442682,143497200
3/17/2015,28.37154197692871,28.434073439956585,28.061116711287077,28.116948618112616,204092400
3/18/2015,28.690908432006836,28.845005082401027,28.22192062663696,28.36261645709141,261083600
3/19/2015,28.474275588989258,28.865098979426364,28.451943164592375,28.75343515358719,183238000
3/20/2015,28.116958618164062,28.675276181135587,27.951696592262806,28.64177838821013,274780400
3/23/2015,28.409515380859375,28.552444966857443,28.25541872876409,28.38941670651046,150838800
3/24/2015,28.293380737304688,28.594871022454768,28.264347052118488,28.413977873677577,131369200
3/25/2015,27.554168701171875,28.322416469959414,27.554168701171875,28.25988499182182,206620800
3/26/2015,27.746231079101562,27.889160661047796,27.379973812382463,27.415707059796528,190291600
3/27/2015,27.525136947631836,27.848961406650208,27.449206353212908,27.819929421229148,158184800
3/30/2015,28.22192383,28.228623386927342,27.69263653262168,27.703803599862415,188398800
3/31/2015,27.78866195678711,28.248716410272372,27.773029088091636,28.159385001788998,168362400
4/1/2015,27.748462677001953,27.94275836104558,27.491635518697358,27.875759379277465,162485600
4/2/2015,27.987428665161133,28.041026838704045,27.735068965202007,27.92266342452981,128880400
4/6/2015,28.44078254699707,28.47651579721537,27.766333635750584,27.79759937776402,148776000
4/7/2015,28.14151954650879,28.612739352158854,28.134819989174908,28.50554302710699,140049200
4/8/2015,28.049957275390625,28.22862010735405,27.909261445321576,28.105789197397314,149316800
4/9/2015,28.26435089111328,28.26881839891246,27.840029658360844,28.105788441342266,129936000
4/10/2015,28.38494873046875,28.40951491239349,27.974026603464083,28.128121549163314,160752000
4/13/2015,28.329113006591797,28.713238553875073,28.275514845883464,28.66857029621765,145460400
4/14/2015,28.206287384033203,28.427381315785674,28.119189722922986,28.36261608247333,102098400
4/15/2015,28.31348419189453,28.39164854242009,28.141522620738304,28.23085403727682,115881600
4/16/2015,28.177249908447266,28.38494469638553,28.163850794339893,28.201816086880648,113476000
4/17/2015,27.86012840270996,28.17055374519729,27.795363170297176,28.038791230321443,207828000
4/20/2015,28.49661636352539,28.612746026730594,27.953929942773684,28.04326137039206,188217200
4/21/2015,28.34251594543457,28.630607145708005,28.288916076860733,28.608276422917974,129740400
4/22/2015,28.724401473999023,28.78023338692949,28.210748897351596,28.36037802,150618000
4/23/2015,28.958890914916992,29.12638662319864,28.61719994263914,28.652933178256028,183083600
4/24/2015,29.095134735107422,29.173300799240938,28.86063995,29.14203505512964,178103600
4/27/2015,29.624412536621094,29.73161226625087,29.28942104887471,29.548481950582225,387816800
4/28/2015,29.157663345336914,30.04650661823436,28.936571107983564,30.02864340140011,475696000
4/29/2015,28.728878021240234,29.387694119585927,28.652947413612182,29.06833711283292,253544400
4/30/2015,27.94945717,28.728870229886088,27.82216046971891,28.728870229886088,332781600
5/1/2015,28.79810333251953,29.06163176398269,27.982958672716148,28.161619792405876,234050400
5/4/2015,28.742271423339844,29.15989649766207,28.644006699969907,28.920934246947915,203953200
5/5/2015,28.09461784362793,28.68643472759926,28.09015033666135,28.619435753937946,197085600
5/6/2015,27.918195724487305,28.306785438036545,27.54970468570634,28.264352630607828,288564000
5/7/2015,28.09087562561035,28.27476919935701,27.812791325039594,27.980986729477593,175763600
5/8/2015,28.620126724243164,28.620126724243164,28.281492877176024,28.40932129864255,222201600
5/11/2015,28.32858657836914,28.60666912211243,28.173846284291514,28.56854524735969,168143200
5/12/2015,28.227678298950195,28.454180240640554,27.99220401825435,28.16712698746962,192640000
5/13/2015,28.259071350097656,28.523698857849375,28.227675011124752,28.290467689070557,138776800
5/14/2015,28.918397903442383,28.918397903442383,28.516973015362268,28.57303815415217,180814000
5/15/2015,28.878028869628906,29.03949672198402,28.752443522673612,28.945307711767548,152832000
5/18/2015,29.196483612060547,29.315341438191382,28.786086365970352,28.790572535431327,203531600
5/19/2015,29.16956329345703,29.351213741081374,29.073129504283237,29.30860370088436,178532800
5/20/2015,29.16732406616211,29.373643343707954,29.005856210353336,29.153868981835398,145819600
5/21/2015,29.465587615966797,29.519411369068177,29.115741775667175,29.169565528768555,158921600
5/22/2015,29.723495483398438,29.819929311287904,29.46783856152022,29.512693414647334,182384000
5/26/2015,29.068647384643555,29.806466408616938,28.956517125116992,29.736946195221503,282790400
5/27/2015,29.611360549926758,29.660698143072093,29.165084260036185,29.230118311758137,183332800
5/28/2015,29.553050994873047,29.591174872566278,29.400555484100128,29.570992247071736,122933200
5/29/2015,29.21666908,29.479053559534947,29.131448964319915,29.429715956500814,203538000
6/1/2015,29.27497100830078,29.46559385,29.16508553,29.216664496569496,128451200
6/2/2015,29.144901275634766,29.301882969200555,29.001374666954007,29.122473852863536,134670400
6/3/2015,29.180776596069336,29.364671857620934,29.131439009894216,29.301879188296933,123934000
6/4/2015,29.010343551635742,29.283941683817417,28.909426993162494,29.059681144123864,153800400
6/5/2015,28.85110855102539,29.084341359786176,28.786074519356344,29.041731322304305,142507200
6/8/2015,28.66049575805664,28.976703919337854,28.442962775213026,28.907180282206603,210699200
6/9/2015,28.575279235839844,28.723292021999566,28.171611267260324,28.41381136401914,224301600
6/10/2015,28.90270424,29.00586219,28.671714407523737,28.687412579464038,156349200
6/11/2015,28.83765983581543,29.194233246174658,28.812991041403812,28.96997272313957,141563600
6/12/2015,28.519210815429688,28.779353848084433,28.505755731317215,28.74795751117397,147544800
6/15/2015,28.463146209716797,28.53490951126304,28.191791172277195,28.27925264,175955600
6/16/2015,28.615646362304688,28.671711500832313,28.33980683889324,28.487817914900596,125976400
6/17/2015,28.548368453979492,28.678438271522495,28.422781383597965,28.642557473536485,131672400
6/18/2015,28.678436279296875,28.77486837670789,28.53042521755676,28.532668301953876,141628800
6/19/2015,28.391380310058594,28.66497840684529,28.34652889,28.640309613792592,218867600
6/22/2015,28.617889404296875,28.71880597,28.499031584550888,28.590977521893688,136157200
6/23/2015,28.487821578979492,28.617893127726607,28.454182149341793,28.588739867892585,121075600
6/24/2015,28.730018615722656,29.10901948506068,28.508001154789742,28.52818378261447,221123600
6/25/2015,28.593215942382812,28.97445814,28.593215942382812,28.89821038264599,127752400
6/26/2015,28.425024032592773,28.703106628869005,28.371201980952378,28.631343323024424,176267200
6/29/2015,27.927160263061523,28.362226187922754,27.91594826,28.135722600023964,196645600
6/30/2015,28.128997802734375,28.283738112955014,28.001169371543593,28.160394139449863,177482800
7/1/2015,28.391380310058594,28.46762977339563,28.254581261665244,28.458659147651748,120955200
7/2/2015,28.355504989624023,28.411570128112857,28.205249118135043,28.353261905012243,108844000
7/6/2015,28.25682258605957,28.308403253131562,27.99892267264324,28.019107007052906,112241600
7/7/2015,28.18730926513672,28.290468913508555,27.75672770592408,28.232160691047177,187787200
7/8/2015,27.487613677978516,27.951832916507765,27.480886135691033,27.915952120650502,243046400
7/9/2015,26.926963806152344,27.82176290948722,26.736342683422965,27.77466839994035,314380000
7/10/2015,27.646839141845703,27.774667581412114,27.182619891739044,27.346330839029708,245418000
7/13/2015,28.18058204650879,28.20300775972198,27.88007201434083,28.039296802418413,165762000
7/14/2015,28.169363021850586,28.33980148987726,28.04153459857356,28.265795110355842,127072400
7/15/2015,28.44072151184082,28.51472790040736,28.162638922315423,28.194035260924476,134596800
7/16/2015,28.819725036621094,28.833183545449785,28.55958366135526,28.647045148045464,144889600
7/17/2015,29.068647384643555,29.068647384643555,28.774866652194998,28.947548210010208,184658800
7/20/2015,29.618087768554688,29.81992086266363,29.310848537016735,29.37139983402697,235600800
7/21/2015,29.32206153869629,29.808706432376386,29.225631162402244,29.793009976164154,307025600
7/22/2015,28.08190155029297,28.144694219816735,27.357539344636574,27.357539344636574,461802400
7/23/2015,28.068439483642578,28.501260521026737,28.046012069273836,28.301668852139716,203998000
7/24/2015,27.920433044433594,28.198515593273896,27.785877082799374,28.10432659122713,168649200
7/27/2015,27.5324707,27.720850480368348,27.38670269464166,27.60423402041474,177822000
7/28/2015,27.66926383972168,27.78812335897345,27.483128898382656,27.66926383972168,134472400
7/29/2015,27.581802368164062,27.696175718624897,27.42033451127161,27.61768487,148046800
7/30/2015,27.44276237487793,27.48761379763778,27.29474960002063,27.431548663701914,134513200
7/31/2015,27.202804565429688,27.50331287195031,27.115343090488782,27.49434224490866,171540000
8/3/2015,26.561418533325195,27.48761393461107,26.35509753907429,27.247655228608707,279904000
8/4/2015,25.70922279,26.39545935499345,25.397500845029988,26.332666690677335,496554400
8/5/2015,25.879663467407227,26.33715511791826,25.139603092262803,25.330224185566085,397250400
8/6/2015,25.93597984313965,26.244608041420463,25.708452719054694,26.125212245497046,211612000
8/7/2015,26.02384376525879,26.18829575505284,25.794063345836992,25.812085811321772,154681600
8/10/2015,26.970001220703125,27.03082489025574,26.251371343810888,26.251371343810888,219806400
8/11/2015,25.566530227661133,26.62307346004317,25.530487021354794,26.539720859965033,388331200
8/12/2015,25.960771560668945,26.001321256001667,24.696974727969263,25.35027461,404870000
8/13/2015,25.940492630004883,26.22208720540937,25.80307433971014,26.140987830195527,194143200
8/14/2015,26.122966766357422,26.201812907957343,25.683679892645728,25.753514801103233,171718000
8/17/2015,26.393293380737305,26.50367795712996,26.019335013566987,26.140984058837454,163538800
8/18/2015,26.244613647460938,26.456373311859025,26.13422905842478,26.228844420455772,138242800
8/19/2015,25.908952713012695,26.24911770342962,25.834611336808948,26.154502343924918,193146000
8/20/2015,25.377302169799805,25.760270085103105,25.14752004564438,25.699446416189495,274006400
8/21/2015,23.825151443481445,25.20834369354234,23.800370986337303,24.877188237813044,513102000
8/24/2015,23.23042869567871,24.509994624367486,20.72536252015645,21.37190433925164,648825200
8/25/2015,23.370094299316406,25.030376376823522,23.316028627218614,25.030376376823522,414406400
8/26/2015,24.710487365722656,24.755541809634824,23.66520845476525,24.12476928256331,387098400
8/27/2015,25.438121795654297,25.510209923032157,24.78482217451439,25.282682791483722,338464400
8/28/2015,25.52147865,25.52598340972898,25.127246264554955,25.269169305640595,212657600
8/31/2015,25.402084350585938,25.800821519578776,25.230874364727406,25.237632359651823,224917200
9/1/2015,24.266687393188477,25.20383297561346,24.185588041408305,24.814107158346445,307383600
9/2/2015,25.307462692260742,25.307462692260742,24.584328147835954,24.832132708397356,247555200
9/3/2015,24.863670349121094,25.406583689783915,24.789328983371657,25.34125355491773,212935600
9/4/2015,24.615863800048828,24.88168907403602,24.444655583303213,24.54828215198074,199985200
9/8/2015,25.300708770751953,25.357027685632065,24.852410689546993,25.174554951409906,219374400
9/9/2015,24.81411361694336,25.685929297421087,24.728507768495984,25.627358864892383,340043200
9/10/2015,25.359283447265625,25.51922897519716,24.757797788977243,24.84114869131622,251571200
9/11/2015,25.72872543334961,25.72872543334961,25.176800914488126,25.18355890732634,199662000
9/14/2015,25.976539611816406,26.33247561927559,25.87516623744555,26.262640704429767,233453600
9/15/2015,26.195053100585938,26.251372014792125,25.776040241394576,26.116206964440654,173364800
9/16/2015,26.224332809448242,26.253618018027414,26.00581520754931,26.188287889304902,148694000
9/17/2015,25.66339683532715,26.24235507878789,25.61834240124103,26.05537763048565,256450400
9/18/2015,25.557519912719727,25.749005576015467,25.201585718298077,25.278178608643024,297141200
9/21/2015,25.95400619506836,25.990051122337004,25.604829985416206,25.60708150433295,200888000
9/22/2015,25.54625701904297,25.721971737053007,25.34801336285386,25.541750543920482,201384800
9/23/2015,25.753515243530273,25.843625857785497,25.523734809960608,25.598074476907932,143026800
9/24/2015,25.90669822692871,26.019336045306662,25.314223920998707,25.512465862605882,200878000
9/25/2015,25.841365814208984,26.28741229200735,25.68592508852346,26.231093387769587,224607600
9/28/2015,25.329994201660156,25.80983070919443,25.329994201660156,25.64763196898093,208436000
9/29/2015,24.56856346130371,25.571041201228663,24.298233350940198,25.417853680364825,293461600
9/30/2015,24.84790611,25.12724745125998,24.494223393409246,24.818619176742185,265892000
10/1/2015,24.685699462890625,24.694710692699427,24.174322913218333,24.570808431223846,255716400
10/2/2015,24.865922927856445,25.00784767192237,24.228394213815974,24.33202079531625,232079200
10/5/2015,24.956039428710938,25.088952972969036,24.570818224112635,24.753290973996823,208258800
10/6/2015,25.07543182373047,25.172300421099205,24.728507119635847,24.92224431437332,192787200
10/7/2015,24.956039428710938,25.179061869537946,24.64741284865665,25.172303874166982,187062400
10/8/2015,24.66768455505371,24.823125309088653,24.37707874993993,24.823125309088653,247918400
10/9/2015,25.257898330688477,25.293941529302725,24.66542246276118,24.78031348835684,211064400
10/12/2015,25.140758514404297,25.399825817707374,25.10471530941555,25.395321061602488,121868800
10/13/2015,25.183563232421875,25.332244256546574,24.933507142164405,24.965045593303486,132197200
10/14/2015,24.827627182006836,25.122737709765538,24.681197677548827,25.07092527691707,177849600
10/15/2015,25.19933319091797,25.253398863197944,24.890704945832848,24.989826777276747,150694000
10/16/2015,25.01460838317871,25.230872800940755,24.89971732043372,25.181311882944218,156930400
10/19/2015,25.170047760009766,25.174552516529044,24.805100608146226,24.96054134817052,119036800
10/20/2015,25.629608154296875,25.719718751746928,24.965045720696533,25.082188294279916,195871200
10/21/2015,25.62735939025879,26.037361019949046,25.613841682022336,25.681425067053965,167180800
10/22/2015,26.01933479309082,26.01933479309082,25.703948573067606,25.755762723263192,166616400
10/23/2015,26.82582664489746,26.85961833844653,26.206318565126594,26.289669461335112,237467600
10/26/2015,25.969772338867188,26.61180749086908,25.888672980854682,26.600544741471886,265335200
10/27/2015,25.805322647094727,26.253620644244485,25.679167132689763,25.99680657804078,279537600
10/28/2015,26.868623733520508,26.87538344616757,26.145489164784397,26.341479582349322,342205600
10/29/2015,27.15246582,27.188510738677635,26.64334252006095,26.74021108977187,204909200
10/30/2015,26.920434951782227,27.307909269597495,26.909170483981082,27.256095123915298,197461200
11/2/2015,27.298898696899414,27.33944837575756,26.945216055248697,27.21329458318401,128813200
11/3/2015,27.612031936645508,27.81928508901413,27.190765919767003,27.211041618757704,182076000
11/4/2015,27.483627319335938,27.89362890403966,27.398023197243226,27.738188166752433,179544400
11/5/2015,27.356931686401367,27.757377325663608,27.189514622939775,27.567334888537374,158210800
11/6/2015,27.38860511779785,27.558285063713978,27.28906072325715,27.399917804621726,132169200
11/9/2015,27.277746200561523,27.558283208961264,27.160102205449874,27.365979628413648,135485600
11/10/2015,26.418039321899414,26.712151959796508,26.257409157719092,26.44745162133347,236511600
11/11/2015,26.26872444152832,26.565098265530402,26.065108112564488,26.327547320134332,180872000
11/12/2015,26.18048858642578,26.429352198532804,26.164651858184623,26.30265837260354,130102400
11/13/2015,25.415794372558594,26.14655014804912,25.39995764558877,26.062840747737887,183249600
11/16/2015,25.832075119018555,25.845648962392257,25.112632076959997,25.198602628449553,152426800
11/17/2015,25.72121810913086,26.02890455,25.63750871392068,25.999492255510937,110467600
11/18/2015,26.535676956176758,26.58092424383428,26.130707345170418,26.189530199983903,186698800
11/19/2015,26.872772216796875,27.092225172865714,26.415768426380275,26.61485889603458,173183200
11/20/2015,26.990427017211914,27.130694683041032,26.888618002966997,26.96780164110825,137148400
11/23/2015,26.63974952697754,27.087705310343022,26.546990334928815,26.983633432312025,129930000
11/24/2015,26.895401000976562,27.001734039282514,26.49721998554499,26.544730161497384,171212800
11/25/2015,26.70309829711914,26.97458724505639,26.67821176707305,26.97006147991692,85553200
11/27/2015,26.653329849243164,26.78907520973863,26.605819663499336,26.761925792424744,52185600
11/30/2015,26.764184951782227,27.015311417256978,26.63975229733123,26.694049398330883,156721200
12/1/2015,26.54698944091797,26.879562375143816,26.438395253868805,26.86598853328104,139409600
12/2/2015,26.307180404663086,26.72119992,26.261933106305477,26.54699419289124,133546400
12/3/2015,26.062841415405273,26.422563831611907,25.841127232147954,26.36826672719209,166278000
12/4/2015,26.92934226989746,26.97911533746755,26.042482037422513,26.083205299427686,231108000
12/7/2015,26.75965690612793,27.11711638656781,26.653323869762712,26.91802588248572,128336800
12/8/2015,26.74834442138672,26.832052080591332,26.438395133698798,26.587712571731082,137238000
12/9/2015,26.157859802246094,26.626176360987092,26.035690040043193,26.614863674717466,185445600
12/10/2015,26.28228759765625,26.456493279495128,26.132970167867732,26.25287703335317,116850800
12/11/2015,25.60583496,26.10582499158112,25.531175370903846,26.06057769669181,187544800
12/14/2015,25.447463989257812,25.492711277544284,24.838878123186344,25.37959133,257274800
12/15/2015,24.997251510620117,25.519866967144758,24.96557805580939,25.325300472693826,213292400
12/16/2015,25.189556121826172,25.33661243989637,24.614908146843884,25.128472092574132,224954000
12/17/2015,24.655628204345703,25.39543201217679,24.655628204345703,25.343396069071403,179091200
12/18/2015,23.988218307495117,24.777795140586075,23.938445249201237,24.639790378144315,385813200
12/21/2015,24.282333374023438,24.291383178826663,23.884150593050297,24.271020686500957,190362400
12/22/2015,24.259708404541016,24.370565486717243,24.08323980959433,24.298168778305914,131157600
12/23/2015,24.571924209594727,24.626221321148627,24.25292501130819,24.268761740764496,130629600
12/24/2015,24.44070053100586,24.66015354977659,24.422600921482264,24.66015354977659,54281600
12/28/2015,24.166948318481445,24.363777671352185,24.022154906969735,24.341152298368666,106816800
12/29/2015,24.60132408,24.757430151050155,24.175993728173516,24.19861737097129,123724800
12/30/2015,24.280067443847656,24.59227790304065,24.248393994048666,24.56513021811212,100855200
12/31/2015,23.814016342163086,24.214460272698112,23.714470217162262,24.209936233413412,163649200
1/4/2016,23.83437728881836,23.838903054211126,23.076473836463002,23.214480337688535,270597600
1/5/2016,23.23710060119629,23.947493769878403,23.16922966485619,23.924870124431703,223164000
1/6/2016,22.782358169555664,23.160180129794334,22.594580356706324,22.750684720348616,273829600
1/7/2016,21.820833206176758,22.65339593711196,21.816309168573422,22.32534883956734,324377600
1/8/2016,21.936220169067383,22.422636292013316,21.890972880172917,22.29594250225007,283192000
1/11/2016,22.291425704956055,22.411332622227793,22.02219956733331,22.390971851856722,198957600
1/12/2016,22.614940643310547,22.780096533043196,22.36155132892197,22.74842308450381,196616800
1/13/2016,22.033506393432617,22.89321880806139,22.01314563,22.696389449818714,249758400
1/14/2016,22.515398025512695,22.73258988643495,21.660211330148687,22.162464272143104,252680400
1/15/2016,21.974687576293945,22.105907172623713,21.574243590477764,21.764284335997583,319335600
1/19/2016,21.86835289001465,22.31856987621932,21.605913737566517,22.264272775258014,212350800
1/20/2016,21.897762298583984,22.214498535192835,21.135333138627338,21.515416277343235,289337600
1/21/2016,21.78690528869629,22.14436305543964,21.479218855141625,21.958846387508764,208646000
1/22/2016,22.94525146484375,22.954301268454177,22.25522076876574,22.314041903123197,263202000
1/25/2016,22.49729347229004,22.970133977269334,22.445257542146173,22.96787109524397,207178000
1/26/2016,22.621726989746094,22.82308036152132,22.18734679846067,22.608153148166377,300308000
1/27/2016,21.135334014892578,21.86156398885528,21.117234406090553,21.72808325760617,533478800
1/28/2016,21.286914825439453,21.38419806730843,20.90230762330095,21.219043880042285,222715200
1/29/2016,22.022193908691406,22.022193908691406,21.345737002796966,21.445283124119083,257666000
2/1/2016,21.81631851196289,21.879665421978128,21.583291638946616,21.82536831711847,163774000
2/2/2016,21.375150680541992,21.72808444103568,21.32990165607242,21.58781505,149428800
2/3/2016,21.798215866088867,21.90907294317787,21.284652009062455,21.49279232043426,183857200
2/4/2016,21.973365783691406,22.139417864836332,21.65263742893168,21.80504028,185886800
2/5/2016,21.38650131225586,22.046157647643817,21.31143832907331,21.95517026768687,185672400
2/8/2016,21.61168670654297,21.768638094513214,21.16357547366144,21.184046714746557,216085600
2/9/2016,21.607141494750977,21.823236702575873,21.366026453718202,21.44791490830285,177324800
2/10/2016,21.443368911743164,21.916501914699385,21.404699838010007,21.818690781736706,169374400
2/11/2016,21.31371307373047,21.545730993744066,21.061223903066278,21.334186059821096,200298800
2/12/2016,21.379676818847656,21.495685767643817,21.156759567918414,21.425171374963732,161405600
2/16/2016,21.982463836669922,22.030231813794398,21.520704989026992,21.613965781858678,196231600
2/17/2016,22.319114685058594,22.33958592976294,21.87100337295297,21.98928572504808,179452800
2/18/2016,21.89603042602539,22.494269555500004,21.857359617273673,22.482895481965976,156084000
2/19/2016,21.84598731994629,22.009764260678107,21.791395584849003,21.836888408190077,141496800
2/22/2016,22.03705406188965,22.04160438,21.818685437574455,21.907397636970018,137123200
2/23/2016,21.538904190063477,21.950619925554385,21.507058869939307,21.927873516242805,127770400
2/24/2016,21.859634399414062,21.923325045042535,21.227274795760042,21.37740423368996,145022800
2/25/2016,22.00975799560547,22.00975799560547,21.666281550198946,21.848256262644124,110330800
2/26/2016,22.04387855529785,22.296365910006482,21.968813855969604,22.109842609985662,115964400
2/29/2016,21.99384307861328,22.344143395314116,21.984744166244937,22.032512154598678,140865200
3/1/2016,22.86730957,22.92190128933838,22.159885442347466,22.212203735683552,201628400
3/2/2016,22.9173584,22.949203720404107,22.664869248959473,22.86276667,132678400
3/3/2016,23.08795928955078,23.135727272931547,22.84911763720705,22.878689533185554,147822800
3/4/2016,23.431440353393555,23.599765908650056,23.05839359015469,23.285861213370595,184220400
3/7/2016,23.17212677001953,23.39049547410057,22.965130405525098,23.290409167273353,143315600
3/8/2016,22.981046676635742,23.147098754459083,22.837742742538126,22.924179788200856,126247600
3/9/2016,23.00152015686035,23.106155025593015,22.808171343644165,23.044737812907478,108806800
3/10/2016,23.01289176940918,23.25628198010357,22.780875630465992,23.067485231287325,134054400
3/11/2016,23.260826110839844,23.265374697065653,23.08795033179211,23.25627579,109632800
3/14/2016,23.319971084594727,23.408685020457757,23.151645593462998,23.18121748,100304400
3/15/2016,23.788558959960938,23.925039155290957,23.622506869758855,23.647528441370675,160270800
3/16/2016,24.104738235473633,24.18207637486654,23.790831883858232,23.795382207022403,153214000
3/17/2016,24.066072463989258,24.21847533751933,23.87499878002317,24.002380079040535,137682800
3/18/2016,24.093364715576172,24.22529632332614,23.927314360511424,24.188900678937248,176820800
3/21/2016,24.091089248657227,24.486882302940177,23.91593826189222,24.09563783610061,142010800
3/22/2016,24.27534294128418,24.404999405958215,23.931866373819943,23.940965286219534,129777600
3/23/2016,24.141130447387695,24.354950499645543,24.088813882754188,24.220745478208592,102814000
3/24/2016,24.03649902,24.16843063777754,23.859074586778792,23.991006201118832,104532000
3/28/2016,23.92731475830078,24.154782333193452,23.897742862883216,24.111562938623084,77645600
3/29/2016,24.49370002746582,24.518721590849488,23.856790344782173,23.859065505664123,124760400
3/30/2016,24.921344757080078,25.116966993110236,24.702976112650077,24.71435018456986,182404400
3/31/2016,24.791688919067383,24.998685232017372,24.766667348591234,24.957741001732746,103553600
4/1/2016,25.01915740966797,25.02143257127942,24.611990253209825,24.743921859636675,103496000
4/4/2016,25.276195526123047,25.519585742382745,25.082846714569676,25.116967195163785,149424800
4/5/2016,24.978214263916016,25.187485755272856,24.88950204705036,24.90997503156392,106314800
4/6/2016,25.239797592163086,25.24434791,24.83945424278712,25.073747262690723,105616400
4/7/2016,24.68933105,25.116969475362133,24.593795088702723,25.010059436333503,127207600
4/8/2016,24.716629028320312,24.969116455245747,24.60516866030821,24.77349593,94326800
4/11/2016,24.79850959777832,25.160183876418415,24.755291946757595,24.78713726243162,117630000
4/12/2016,25.12152099609375,25.135168496044926,24.716628966769033,24.87130526072232,108929200
4/13/2016,25.48546028137207,25.553699493785118,25.203401052098133,25.203401052098133,133029200
4/14/2016,25.499116897583008,25.565082707985272,25.323967614090115,25.38993342449238,101895600
4/15/2016,24.98731041,25.54460695698863,24.960015413802225,25.501387566474868,187756000
4/18/2016,24.448211669921875,24.78258749194703,24.325378991540568,24.76893999505119,243286000
4/19/2016,24.318557739257812,24.56649654732622,24.163879728616315,24.53919982,129539600
4/20/2016,24.36860466003418,24.586973359402016,24.125214384499593,24.257146016026045,122444000
